name,gender,total_years,peak_year,peak_count,decade
Dalissa,F,1,1990,5,1990
Damonica,F,1,1990,6,1990
Dashanique,F,1,1990,5,1990
Davon,F,1,1990,5,1990
Dawon,M,1,1990,5,1990
Delontae,M,1,1990,5,1990
Delontay,M,1,1990,5,1990
Demarques,M,1,1990,5,1990
Derrike,M,1,1990,5,1990
Devindra,M,1,1990,5,1990
Diontay,M,1,1990,5,1990
Djavan,M,1,1990,5,1990
Dontaye,M,1,1990,5,1990
Dyrell,M,1,1990,6,1990
Elaura,F,1,1990,5,1990
Faatimah,F,1,1990,5,1990
Flamur,M,1,1990,7,1990
Garreth,M,1,1990,5,1990
Gaudencio,M,1,1990,5,1990
Ghassan,M,1,1990,6,1990
Graciela,M,1,1990,5,1990
Hovig,M,1,1990,6,1990
Isamara,F,1,1990,9,1990
Ismar,F,1,1990,6,1990
Issamar,F,1,1990,5,1990
Ivis,F,1,1990,5,1990
Jackalyn,F,1,1990,6,1990
Jacquilyn,F,1,1990,6,1990
Jahlisa,F,1,1990,5,1990
Jaqwan,M,1,1990,5,1990
Jasman,F,1,1990,5,1990
Jaswinder,M,1,1990,5,1990
Jermicheal,M,1,1990,5,1990
Jhony,M,1,1990,6,1990
Joshus,M,1,1990,5,1990
Kacia,F,1,1990,5,1990
Kaitlin,M,1,1990,6,1990
Karrisa,F,1,1990,6,1990
Kasara,F,1,1990,6,1990
Kayle,M,1,1990,5,1990
Kemal,M,1,1990,5,1990
Kerryn,F,1,1990,5,1990
Kimanh,F,1,1990,5,1990
Korri,F,1,1990,6,1990
Koy,F,1,1990,5,1990
Kristinamarie,F,1,1990,7,1990
Kushtrim,M,1,1990,5,1990
Kwamel,M,1,1990,5,1990
Kyrene,F,1,1990,5,1990
Lajessica,F,1,1990,5,1990
Lashavia,F,1,1990,5,1990
Latiera,F,1,1990,5,1990
Linzi,F,1,1990,5,1990
Lizeth,M,1,1990,5,1990
Lucia,M,1,1990,5,1990
Mandela,M,1,1990,5,1990
Mariacristina,F,1,1990,5,1990
Maricela,M,1,1990,5,1990
Marlet,F,1,1990,6,1990
Marlisha,F,1,1990,5,1990
Matina,F,1,1990,5,1990
Maxiel,F,1,1990,5,1990
Mayuri,F,1,1990,5,1990
Meshelle,F,1,1990,5,1990
Morgane,F,1,1990,5,1990
Nahal,F,1,1990,5,1990
Naquasha,F,1,1990,5,1990
Navid,F,1,1990,10,1990
Neesha,F,1,1990,5,1990
Nevada,M,1,1990,5,1990
Niloofar,F,1,1990,5,1990
Omair,M,1,1990,5,1990
Pajtim,M,1,1990,12,1990
Pardeep,M,1,1990,5,1990
Quinisha,F,1,1990,5,1990
Rashaunda,F,1,1990,6,1990
Ravan,F,1,1990,5,1990
Razmig,M,1,1990,5,1990
Roderica,F,1,1990,5,1990
Rutger,M,1,1990,5,1990
Sadam,M,1,1990,6,1990
Saddam,M,1,1990,6,1990
Saiquan,M,1,1990,5,1990
Saranda,F,1,1990,5,1990
Shanesha,F,1,1990,5,1990
Shanieka,F,1,1990,7,1990
Shantika,F,1,1990,5,1990
Shany,F,1,1990,5,1990
Shauntal,F,1,1990,5,1990
Siobhain,F,1,1990,5,1990
Solina,F,1,1990,5,1990
Soo,F,1,1990,5,1990
Stacyann,F,1,1990,6,1990
Stphanie,F,1,1990,5,1990
Sueling,F,1,1990,10,1990
Sukhdeep,M,1,1990,6,1990
Takayuki,M,1,1990,6,1990
Talissa,F,1,1990,9,1990
Taneika,F,1,1990,8,1990
Tannaz,F,1,1990,7,1990
Tarin,M,1,1990,7,1990
Tashon,M,1,1990,5,1990
Teira,F,1,1990,5,1990
Terrace,M,1,1990,5,1990
Tila,F,1,1990,5,1990
Trenae,F,1,1990,5,1990
Tyski,M,1,1990,5,1990
Vicken,M,1,1990,5,1990
Waynisha,F,1,1990,5,1990
Westly,M,1,1990,5,1990
Witney,F,1,1990,5,1990
Wojciech,M,1,1990,5,1990
Yen,M,1,1990,5,1990
Yessenia,M,1,1990,5,1990
Yia,M,1,1990,7,1990
Yony,M,1,1990,5,1990
Ysamar,F,1,1990,10,1990
Zavhary,M,1,1990,6,1990
Zelene,F,1,1990,7,1990
Adriane,M,1,1991,8,1990
Adrieanna,F,1,1991,5,1990
Airiel,F,1,1991,5,1990
Angelicamaria,F,1,1991,5,1990
Arcenio,M,1,1991,5,1990
Arleny,F,1,1991,5,1990
Awet,M,1,1991,5,1990
Beija,F,1,1991,6,1990
Bond,M,1,1991,6,1990
Brit,F,1,1991,5,1990
Britainy,F,1,1991,5,1990
Caludia,F,1,1991,5,1990
Catalina,M,1,1991,6,1990
Caycee,F,1,1991,5,1990
Chanee,F,1,1991,6,1990
Cheenou,M,1,1991,5,1990
Chenay,F,1,1991,5,1990
Christyne,F,1,1991,6,1990
Conny,F,1,1991,5,1990
Corneisha,F,1,1991,5,1990
Daguan,M,1,1991,5,1990
Danh,M,1,1991,6,1990
Davi,F,1,1991,5,1990
Davonn,M,1,1991,5,1990
Derrisha,F,1,1991,5,1990
Deshanae,F,1,1991,6,1990
Deshay,F,1,1991,5,1990
Desmund,M,1,1991,5,1990
Dillin,M,1,1991,7,1990
Domanique,M,1,1991,5,1990
Dominiqua,F,1,1991,5,1990
Dontreal,M,1,1991,6,1990
Doua,F,1,1991,5,1990
Ekta,F,1,1991,7,1990
Elber,M,1,1991,5,1990
Elian,F,1,1991,5,1990
Eliset,F,1,1991,5,1990
Emeka,M,1,1991,5,1990
Emilce,F,1,1991,14,1990
Emilse,F,1,1991,9,1990
Evonna,F,1,1991,7,1990
Frania,F,1,1991,5,1990
Frantzy,M,1,1991,5,1990
Herber,M,1,1991,6,1990
Hilliary,F,1,1991,5,1990
Ireon,F,1,1991,5,1990
Jacqueleen,F,1,1991,7,1990
Jaiver,M,1,1991,5,1990
Jaleisa,F,1,1991,5,1990
Jamille,F,1,1991,5,1990
Janeka,F,1,1991,5,1990
Jarrick,M,1,1991,7,1990
Jeena,F,1,1991,5,1990
Jency,M,1,1991,5,1990
Jeneffer,F,1,1991,6,1990
Jericha,F,1,1991,5,1990
Jesusalberto,M,1,1991,7,1990
Jobin,M,1,1991,6,1990
Jonee,F,1,1991,5,1990
Joua,F,1,1991,7,1990
Jovaughn,M,1,1991,6,1990
Juanramon,M,1,1991,5,1990
Jullisa,F,1,1991,5,1990
Jully,F,1,1991,5,1990
Jyoti,F,1,1991,5,1990
Ka,M,1,1991,5,1990
Kaprice,F,1,1991,6,1990
Kashe,F,1,1991,5,1990
Kayti,F,1,1991,5,1990
Keria,F,1,1991,5,1990
Khan,M,1,1991,5,1990
Khrystina,F,1,1991,6,1990
Kindell,F,1,1991,5,1990
Kristeena,F,1,1991,6,1990
Kristela,F,1,1991,5,1990
Lajarvis,M,1,1991,5,1990
Landy,F,1,1991,6,1990
Laniqua,F,1,1991,5,1990
Lashanay,F,1,1991,5,1990
Lavasia,F,1,1991,5,1990
Liann,F,1,1991,6,1990
Liron,F,1,1991,6,1990
Mahendra,M,1,1991,6,1990
Mainor,M,1,1991,6,1990
Maira,M,1,1991,5,1990
Marjani,F,1,1991,6,1990
Matraca,F,1,1991,5,1990
Meganelizabeth,F,1,1991,5,1990
Melysa,F,1,1991,5,1990
Michellee,F,1,1991,5,1990
Murtaza,M,1,1991,5,1990
Naquon,M,1,1991,5,1990
Nasim,F,1,1991,7,1990
Nefi,M,1,1991,5,1990
Ninoska,F,1,1991,5,1990
Nou,M,1,1991,6,1990
Perla,M,1,1991,6,1990
Porchea,F,1,1991,6,1990
Quandell,M,1,1991,5,1990
Quante,M,1,1991,5,1990
Quayshaun,M,1,1991,12,1990
Raciel,M,1,1991,5,1990
Ratha,M,1,1991,5,1990
Reynol,M,1,1991,6,1990
Rhina,F,1,1991,6,1990
Rodneshia,F,1,1991,5,1990
Romaldo,M,1,1991,5,1990
Ronniesha,F,1,1991,5,1990
Rubit,F,1,1991,5,1990
Ruvi,F,1,1991,5,1990
Saam,M,1,1991,6,1990
Sacoria,F,1,1991,7,1990
Saheed,M,1,1991,5,1990
Sanaz,F,1,1991,8,1990
Shandale,F,1,1991,5,1990
Shanekqua,F,1,1991,5,1990
Shaneque,F,1,1991,5,1990
Shaniquia,F,1,1991,6,1990
Shanley,F,1,1991,5,1990
Shannen,M,1,1991,5,1990
Sharaine,F,1,1991,5,1990
Shaune,M,1,1991,5,1990
Sheyna,F,1,1991,5,1990
Shue,M,1,1991,5,1990
Sia,M,1,1991,5,1990
Tabias,M,1,1991,5,1990
Taquasia,F,1,1991,5,1990
Tavone,M,1,1991,5,1990
Todrick,M,1,1991,8,1990
Tomy,M,1,1991,5,1990
Torrian,M,1,1991,6,1990
Travonn,M,1,1991,5,1990
Treanna,F,1,1991,5,1990
Tria,F,1,1991,5,1990
Tuongvi,F,1,1991,5,1990
Tyquasia,F,1,1991,5,1990
Vanna,M,1,1991,5,1990
Vasthi,F,1,1991,5,1990
Veton,M,1,1991,5,1990
Wachovia,F,1,1991,6,1990
Wilkins,M,1,1991,5,1990
Wyteria,F,1,1991,5,1990
Xao,M,1,1991,5,1990
Aaronmichael,M,1,1992,6,1990
Abrham,M,1,1992,5,1990
Adalid,M,1,1992,5,1990
Adileni,F,1,1992,5,1990
Akeiba,F,1,1992,10,1990
Aldric,M,1,1992,5,1990
Alsexander,M,1,1992,5,1990
Alvi,M,1,1992,5,1990
Anibal,F,1,1992,6,1990
Anjelique,F,1,1992,5,1990
Aquasia,F,1,1992,5,1990
Araly,F,1,1992,5,1990
Ardita,F,1,1992,5,1990
Arieal,F,1,1992,5,1990
Arilene,F,1,1992,5,1990
Benedicto,M,1,1992,5,1990
Breanda,F,1,1992,9,1990
Briane,F,1,1992,5,1990
Chalisa,F,1,1992,5,1990
Chelcy,F,1,1992,5,1990
Chelesa,F,1,1992,5,1990
Chelsia,F,1,1992,7,1990
Columba,F,1,1992,5,1990
Cote,M,1,1992,5,1990
Cynthya,F,1,1992,6,1990
Dakeem,M,1,1992,5,1990
Damisha,F,1,1992,5,1990
Darith,M,1,1992,5,1990
Denecia,F,1,1992,7,1990
Denetria,F,1,1992,5,1990
Detavious,M,1,1992,5,1990
Devonn,M,1,1992,7,1990
Donika,F,1,1992,5,1990
Donterrius,M,1,1992,5,1990
Edith,M,1,1992,7,1990
Edner,M,1,1992,5,1990
Elisabel,F,1,1992,6,1990
Fantasha,F,1,1992,5,1990
Geddy,M,1,1992,6,1990
Hillarie,F,1,1992,6,1990
Hobie,M,1,1992,5,1990
Hui,F,1,1992,7,1990
Ivon,M,1,1992,5,1990
Jacquese,F,1,1992,5,1990
Jahid,M,1,1992,6,1990
Janicia,F,1,1992,6,1990
Jaquawn,M,1,1992,6,1990
Jaquill,M,1,1992,5,1990
Jarome,M,1,1992,5,1990
Jatasia,F,1,1992,5,1990
Jermayne,M,1,1992,5,1990
Joanny,F,1,1992,5,1990
Joas,M,1,1992,5,1990
Jodeci,M,1,1992,9,1990
Johnrobert,M,1,1992,8,1990
Kar,F,1,1992,5,1990
Katelynd,F,1,1992,5,1990
Kathleena,F,1,1992,5,1990
Katilynn,F,1,1992,5,1990
Kayron,M,1,1992,5,1990
Kedwin,M,1,1992,5,1990
Kelbie,F,1,1992,5,1990
Kelvin,F,1,1992,6,1990
Kenia,M,1,1992,6,1990
Kishawn,M,1,1992,6,1990
Kyrstie,F,1,1992,5,1990
Labrea,F,1,1992,5,1990
Lamika,F,1,1992,5,1990
Laporscha,F,1,1992,5,1990
Laurita,F,1,1992,5,1990
Lavante,M,1,1992,7,1990
Lavonta,M,1,1992,5,1990
Leonardo,F,1,1992,8,1990
Levonte,M,1,1992,5,1990
Lucely,F,1,1992,5,1990
Mahsa,F,1,1992,6,1990
Maiquel,F,1,1992,6,1990
Mariela,M,1,1992,5,1990
Max,F,1,1992,5,1990
Maygen,F,1,1992,6,1990
Mergim,M,1,1992,5,1990
Mieshia,F,1,1992,5,1990
Mikea,F,1,1992,5,1990
Miles,F,1,1992,5,1990
Miyisha,F,1,1992,5,1990
Naquana,F,1,1992,5,1990
Nateria,F,1,1992,5,1990
Niaja,F,1,1992,5,1990
Nury,F,1,1992,5,1990
Oshae,M,1,1992,6,1990
Raeana,F,1,1992,6,1990
Rahwa,F,1,1992,5,1990
Rawle,M,1,1992,6,1990
Resean,M,1,1992,5,1990
Rigoberto,F,1,1992,6,1990
Sebastain,M,1,1992,5,1990
Shakeil,M,1,1992,5,1990
Shanard,M,1,1992,6,1990
Shantique,F,1,1992,9,1990
Shanyce,F,1,1992,6,1990
Shaqueen,F,1,1992,5,1990
Sharnise,F,1,1992,5,1990
Shatira,F,1,1992,5,1990
Shauntia,F,1,1992,5,1990
Shavontae,F,1,1992,5,1990
Shayanne,F,1,1992,6,1990
Shayli,F,1,1992,6,1990
Shayra,F,1,1992,5,1990
Sheeva,F,1,1992,5,1990
Shomari,F,1,1992,7,1990
Shu,M,1,1992,6,1990
Sosha,F,1,1992,8,1990
Tanairy,F,1,1992,6,1990
Taquanna,F,1,1992,5,1990
Taquila,F,1,1992,5,1990
Tauni,F,1,1992,5,1990
Teighlor,F,1,1992,7,1990
Teran,M,1,1992,5,1990
Trong,M,1,1992,5,1990
Uriel,F,1,1992,5,1990
Vanecia,F,1,1992,5,1990
Wa,M,1,1992,5,1990
Wynton,M,1,1992,5,1990
Xavius,M,1,1992,6,1990
Yadria,F,1,1992,5,1990
Yenia,F,1,1992,6,1990
Adetokunbo,M,1,1993,5,1990
Aerick,M,1,1993,5,1990
Ahkeem,M,1,1993,7,1990
Akeel,M,1,1993,5,1990
Aladdin,M,1,1993,5,1990
Alante,F,1,1993,5,1990
Alexio,M,1,1993,6,1990
Amadi,F,1,1993,5,1990
Amberlea,F,1,1993,5,1990
Aurash,M,1,1993,6,1990
Ayerim,F,1,1993,5,1990
Ayodeji,M,1,1993,6,1990
Bashirah,F,1,1993,5,1990
Berenice,M,1,1993,5,1990
Branndon,M,1,1993,5,1990
Breigh,F,1,1993,7,1990
Brendan,F,1,1993,5,1990
Breshey,F,1,1993,6,1990
Brione,F,1,1993,5,1990
Bryanda,F,1,1993,5,1990
Burgandy,F,1,1993,6,1990
Chaquille,M,1,1993,6,1990
Charnise,F,1,1993,6,1990
Chasten,M,1,1993,5,1990
Chelcee,F,1,1993,6,1990
Chene,M,1,1993,5,1990
Cheng,F,1,1993,5,1990
Crystalee,F,1,1993,5,1990
Dantrel,M,1,1993,5,1990
Daritza,F,1,1993,8,1990
Dasmine,F,1,1993,5,1990
Dequante,M,1,1993,5,1990
Desmond,F,1,1993,6,1990
Deyonta,M,1,1993,5,1990
Diamante,F,1,1993,5,1990
Dmonte,M,1,1993,5,1990
Earlisha,F,1,1993,5,1990
Felipe,F,1,1993,7,1990
Gabiela,F,1,1993,5,1990
Gerber,M,1,1993,5,1990
Gessica,F,1,1993,7,1990
Giovanny,F,1,1993,7,1990
Gopi,F,1,1993,6,1990
Gudalupe,F,1,1993,5,1990
Guthrie,M,1,1993,6,1990
Hanaa,F,1,1993,5,1990
Haroutun,M,1,1993,5,1990
Hena,F,1,1993,5,1990
Hugo,F,1,1993,5,1990
Jamerson,M,1,1993,6,1990
Jamone,M,1,1993,5,1990
Jamorris,M,1,1993,5,1990
Janisa,F,1,1993,5,1990
Jaquante,M,1,1993,5,1990
Jaquisha,F,1,1993,5,1990
Jaritsa,F,1,1993,5,1990
Jazmon,F,1,1993,6,1990
Jeaneth,F,1,1993,5,1990
Jenah,F,1,1993,5,1990
Jermeka,F,1,1993,5,1990
Jessicamae,F,1,1993,7,1990
Joandra,F,1,1993,10,1990
Jobanny,M,1,1993,5,1990
Jocely,F,1,1993,5,1990
Johnchristopher,M,1,1993,5,1990
Johnta,M,1,1993,5,1990
Jonh,M,1,1993,5,1990
Jorgina,F,1,1993,5,1990
Jt,M,1,1993,6,1990
Kabao,F,1,1993,6,1990
Kassandra,M,1,1993,5,1990
Kayte,F,1,1993,5,1990
Kellsey,F,1,1993,6,1990
Kevis,M,1,1993,5,1990
Kreig,M,1,1993,5,1990
Kuran,M,1,1993,5,1990
Kyleanthony,M,1,1993,5,1990
Ladonte,M,1,1993,5,1990
Laterra,F,1,1993,5,1990
Liezl,F,1,1993,6,1990
Lizvette,F,1,1993,5,1990
Mackenson,M,1,1993,5,1990
Maclovio,M,1,1993,5,1990
Marcedes,F,1,1993,5,1990
Markevia,F,1,1993,5,1990
Marquelle,F,1,1993,5,1990
Michaela,M,1,1993,5,1990
Mistica,F,1,1993,6,1990
Morgen,M,1,1993,5,1990
Nathasha,F,1,1993,6,1990
Nicoleanne,F,1,1993,5,1990
Pastor,M,1,1993,5,1990
Quadasia,F,1,1993,7,1990
Queenasia,F,1,1993,5,1990
Quenten,M,1,1993,5,1990
Quinesha,F,1,1993,5,1990
Rachyl,F,1,1993,5,1990
Ramesh,M,1,1993,5,1990
Ranjit,M,1,1993,5,1990
Rashamel,M,1,1993,6,1990
Rasheka,F,1,1993,6,1990
Raymar,M,1,1993,5,1990
Rebecah,F,1,1993,5,1990
Relina,F,1,1993,5,1990
Santrice,F,1,1993,5,1990
Shaiquan,M,1,1993,5,1990
Shakeal,M,1,1993,5,1990
Shakerra,F,1,1993,5,1990
Shakiara,F,1,1993,7,1990
Shakiem,M,1,1993,5,1990
Shakil,M,1,1993,9,1990
Shaleek,M,1,1993,5,1990
Shannara,F,1,1993,5,1990
Shaquel,M,1,1993,6,1990
Shaquell,M,1,1993,7,1990
Shaquelle,M,1,1993,6,1990
Shaquile,M,1,1993,5,1990
Shaquna,F,1,1993,5,1990
Sharvae,F,1,1993,5,1990
Shatique,M,1,1993,6,1990
Solmaira,F,1,1993,6,1990
Solmayra,F,1,1993,11,1990
Somalia,F,1,1993,7,1990
Suhail,M,1,1993,5,1990
Sultana,F,1,1993,5,1990
Tajana,F,1,1993,5,1990
Tamarick,M,1,1993,9,1990
Tamlyn,F,1,1993,5,1990
Tavarious,M,1,1993,5,1990
Tavish,M,1,1993,5,1990
Thalya,F,1,1993,7,1990
Thuytien,F,1,1993,5,1990
Titianna,F,1,1993,5,1990
Tra,M,1,1993,5,1990
Trenisha,F,1,1993,5,1990
Trevante,M,1,1993,8,1990
Trimayne,M,1,1993,5,1990
Tylique,M,1,1993,5,1990
Tylyn,F,1,1993,6,1990
Valeria,M,1,1993,6,1990
Xang,M,1,1993,5,1990
Yannet,F,1,1993,5,1990
Yarelyn,F,1,1993,9,1990
Yarithza,F,1,1993,5,1990
Yarixa,F,1,1993,5,1990
Yoandra,F,1,1993,9,1990
Yue,M,1,1993,7,1990
Abraham,F,1,1994,6,1990
Aimme,F,1,1994,5,1990
Ajena,F,1,1994,5,1990
Anaissa,F,1,1994,5,1990
Andie,M,1,1994,5,1990
Anhelica,F,1,1994,5,1990
Aniyyah,F,1,1994,5,1990
Ankush,M,1,1994,5,1990
Azalie,F,1,1994,5,1990
Bradlee,F,1,1994,5,1990
Brittanyann,F,1,1994,5,1990
Carlesha,F,1,1994,5,1990
Celyna,F,1,1994,5,1990
Chantele,F,1,1994,5,1990
Chasmine,F,1,1994,5,1990
Chavely,F,1,1994,6,1990
Coua,F,1,1994,5,1990
Cutberto,M,1,1994,5,1990
Dacotah,M,1,1994,5,1990
Daneshia,F,1,1994,6,1990
Daquane,M,1,1994,5,1990
Darnelle,F,1,1994,5,1990
Daryan,F,1,1994,6,1990
Davidmichael,M,1,1994,5,1990
Dejaun,M,1,1994,5,1990
Deneshia,F,1,1994,6,1990
Deronte,M,1,1994,6,1990
Deshone,M,1,1994,5,1990
Dilcia,F,1,1994,6,1990
Diony,M,1,1994,6,1990
Donasia,F,1,1994,7,1990
Dynisha,F,1,1994,7,1990
Egla,F,1,1994,5,1990
Forest,F,1,1994,5,1990
Hairo,M,1,1994,5,1990
Hamdi,M,1,1994,5,1990
Huner,M,1,1994,7,1990
Husam,M,1,1994,6,1990
Icsel,F,1,1994,5,1990
Imalay,F,1,1994,8,1990
Itzel,M,1,1994,6,1990
Izamary,F,1,1994,5,1990
Jagdeep,M,1,1994,8,1990
Jaimeson,M,1,1994,5,1990
Jamesryan,M,1,1994,5,1990
Janeece,F,1,1994,6,1990
Jarrin,M,1,1994,5,1990
Jaymz,M,1,1994,5,1990
Jazman,F,1,1994,6,1990
Johnathan,F,1,1994,5,1990
Jonell,M,1,1994,5,1990
Jovonte,M,1,1994,5,1990
Juanfrancisco,M,1,1994,6,1990
Kadeejah,F,1,1994,5,1990
Kadeesha,F,1,1994,7,1990
Kalyn,M,1,1994,5,1990
Kalynne,F,1,1994,5,1990
Kanwal,F,1,1994,5,1990
Karrina,F,1,1994,5,1990
Kashon,M,1,1994,7,1990
Kasiem,M,1,1994,5,1990
Katleyn,F,1,1994,5,1990
Kayon,M,1,1994,5,1990
Kayvan,M,1,1994,6,1990
Kazzandra,F,1,1994,5,1990
Kendle,F,1,1994,5,1990
Kendrea,F,1,1994,8,1990
Keoshia,F,1,1994,7,1990
Kevinisha,F,1,1994,6,1990
Khadejah,F,1,1994,12,1990
Khadjah,F,1,1994,5,1990
Khallid,M,1,1994,6,1990
Khiana,F,1,1994,5,1990
Kianie,F,1,1994,5,1990
Koua,M,1,1994,5,1990
Leanza,F,1,1994,5,1990
Lenina,F,1,1994,5,1990
Limairy,F,1,1994,5,1990
Limayri,F,1,1994,6,1990
Lindita,F,1,1994,5,1990
Lisbel,F,1,1994,5,1990
Lismary,F,1,1994,5,1990
Lyasia,F,1,1994,5,1990
Lyly,F,1,1994,5,1990
Macala,F,1,1994,5,1990
Majerle,F,1,1994,5,1990
Makay,M,1,1994,5,1990
Mandalyn,F,1,1994,5,1990
Marquelle,M,1,1994,5,1990
Marquize,M,1,1994,5,1990
Maxmillian,M,1,1994,5,1990
Meliss,F,1,1994,5,1990
Mikeisha,F,1,1994,7,1990
Mikeshia,F,1,1994,5,1990
Miquelle,F,1,1994,5,1990
Nakea,F,1,1994,6,1990
Navdeep,M,1,1994,5,1990
Navindra,M,1,1994,5,1990
Niasha,F,1,1994,5,1990
Nicandro,M,1,1994,5,1990
Nicosha,F,1,1994,5,1990
Nykole,F,1,1994,5,1990
Othoniel,M,1,1994,5,1990
Pablo,F,1,1994,7,1990
Patra,F,1,1994,5,1990
Qaadir,M,1,1994,5,1990
Quatesha,F,1,1994,5,1990
Quatisha,F,1,1994,5,1990
Quinci,F,1,1994,5,1990
Quinterius,M,1,1994,5,1990
Rachelanne,F,1,1994,5,1990
Rajdeep,M,1,1994,5,1990
Rameek,M,1,1994,5,1990
Raylina,F,1,1994,5,1990
Ryson,M,1,1994,5,1990
Saidah,F,1,1994,5,1990
Sayquan,M,1,1994,5,1990
Seleni,F,1,1994,5,1990
Shahrukh,M,1,1994,5,1990
Shanygne,F,1,1994,9,1990
Shaquon,M,1,1994,5,1990
Shiana,F,1,1994,6,1990
Shima,F,1,1994,5,1990
Shiquan,M,1,1994,5,1990
Soua,M,1,1994,5,1990
Starquasia,F,1,1994,8,1990
Stephaney,F,1,1994,5,1990
Syndey,F,1,1994,6,1990
Tashea,F,1,1994,5,1990
Tashira,F,1,1994,6,1990
Thoams,M,1,1994,5,1990
Trev,M,1,1994,7,1990
Tulio,M,1,1994,5,1990
Vontrell,M,1,1994,5,1990
Waqas,M,1,1994,5,1990
Wilver,M,1,1994,5,1990
Xiao,M,1,1994,5,1990
Yanel,F,1,1994,9,1990
Yaricza,F,1,1994,6,1990
Yarima,F,1,1994,17,1990
Zhana,F,1,1994,5,1990
Zubair,M,1,1994,5,1990
Aanchal,F,1,1995,6,1990
Abrina,F,1,1995,5,1990
Adalhi,F,1,1995,5,1990
Aliea,F,1,1995,5,1990
Amala,F,1,1995,5,1990
Anabelen,F,1,1995,5,1990
Anaisabel,F,1,1995,6,1990
Anesia,F,1,1995,5,1990
Antania,F,1,1995,6,1990
Anterrio,M,1,1995,5,1990
Antwonette,F,1,1995,5,1990
Arnisha,F,1,1995,5,1990
Ausitn,M,1,1995,7,1990
Bailea,F,1,1995,5,1990
Blakeley,M,1,1995,5,1990
Brianni,F,1,1995,6,1990
Briante,F,1,1995,5,1990
Carrina,F,1,1995,5,1990
Cedarius,M,1,1995,5,1990
Chessa,F,1,1995,5,1990
Daizhane,F,1,1995,5,1990
Darbie,F,1,1995,5,1990
Dayshia,F,1,1995,5,1990
Deairra,F,1,1995,7,1990
Deanndra,F,1,1995,5,1990
Dejanira,F,1,1995,6,1990
Dekendrick,M,1,1995,6,1990
Devaun,M,1,1995,5,1990
Dezaree,F,1,1995,5,1990
Dezhane,F,1,1995,5,1990
Donathan,M,1,1995,5,1990
Ehab,M,1,1995,6,1990
Elideth,F,1,1995,6,1990
Eneas,M,1,1995,5,1990
Eris,M,1,1995,5,1990
Estefani,M,1,1995,6,1990
Eury,M,1,1995,5,1990
Gelacio,M,1,1995,5,1990
Grainne,F,1,1995,6,1990
Gunter,M,1,1995,5,1990
Haaris,M,1,1995,6,1990
Haruna,F,1,1995,6,1990
Hermenegildo,M,1,1995,5,1990
Huan,M,1,1995,5,1990
Ismenia,F,1,1995,7,1990
Jacobb,M,1,1995,6,1990
Jaequan,M,1,1995,7,1990
Jakim,M,1,1995,5,1990
Jamaria,M,1,1995,5,1990
Janaia,F,1,1995,5,1990
Jaquell,M,1,1995,5,1990
Jazzman,F,1,1995,5,1990
Jenalyn,F,1,1995,5,1990
Jenia,F,1,1995,5,1990
Jharline,F,1,1995,5,1990
Jocqui,M,1,1995,5,1990
Jonesha,F,1,1995,5,1990
Josi,F,1,1995,5,1990
Kalab,M,1,1995,7,1990
Kaylaann,F,1,1995,6,1990
Keante,M,1,1995,5,1990
Keeana,F,1,1995,6,1990
Khalik,M,1,1995,6,1990
Kijana,F,1,1995,6,1990
Koryna,F,1,1995,5,1990
Kujtim,M,1,1995,6,1990
Lilibet,F,1,1995,5,1990
Madaleine,F,1,1995,5,1990
Mairani,F,1,1995,6,1990
Maiyer,F,1,1995,8,1990
Maleko,M,1,1995,5,1990
Malik,F,1,1995,6,1990
Manuelito,M,1,1995,6,1990
Marki,F,1,1995,5,1990
Marquarius,M,1,1995,5,1990
Masuma,F,1,1995,5,1990
Mehran,M,1,1995,5,1990
Miaya,F,1,1995,5,1990
Micalah,F,1,1995,5,1990
Mikesha,F,1,1995,7,1990
Montarius,M,1,1995,5,1990
Montravius,M,1,1995,5,1990
Mystic,F,1,1995,5,1990
Natrone,M,1,1995,5,1990
Nesita,F,1,1995,5,1990
Nethaniel,M,1,1995,5,1990
Nichoals,M,1,1995,16,1990
Nykesha,F,1,1995,5,1990
Odilon,M,1,1995,5,1990
Paymon,M,1,1995,6,1990
Peni,M,1,1995,5,1990
Prisca,F,1,1995,5,1990
Rabab,F,1,1995,7,1990
Rafat,M,1,1995,5,1990
Rajanee,F,1,1995,7,1990
Ravneet,M,1,1995,5,1990
Reonna,F,1,1995,7,1990
Reshawn,M,1,1995,5,1990
Roemello,M,1,1995,7,1990
Saher,F,1,1995,5,1990
Salam,F,1,1995,5,1990
Samory,M,1,1995,5,1990
Seleena,F,1,1995,8,1990
Shadow,F,1,1995,6,1990
Shakeyra,F,1,1995,5,1990
Shaquandra,F,1,1995,5,1990
Shatasha,F,1,1995,6,1990
Shatiek,M,1,1995,5,1990
Shellyann,F,1,1995,5,1990
Shiheem,M,1,1995,5,1990
Sinclaire,F,1,1995,6,1990
Sohrab,M,1,1995,5,1990
Starkeisha,F,1,1995,5,1990
Stirling,M,1,1995,6,1990
Tahmina,F,1,1995,6,1990
Taje,F,1,1995,5,1990
Taner,M,1,1995,5,1990
Tashayla,F,1,1995,6,1990
Teera,F,1,1995,5,1990
Teriana,F,1,1995,5,1990
Terin,M,1,1995,5,1990
Thoren,M,1,1995,5,1990
Travia,F,1,1995,5,1990
Tyrika,F,1,1995,5,1990
Tysheen,M,1,1995,6,1990
